Time (s) Z (um) Deflection (V)
0.18604	0.8643	-1.90527
0.1864	0.863	-1.9013
0.18676	0.8617	-1.89856
0.18712	0.8604	-1.89947
0.18748	0.8591	-1.90466
0.18784	0.8578	-1.90558
0.1882	0.8565	-1.9013
0.18856	0.8552	-1.90313
0.18892	0.8539	-1.90741
0.18928	0.8526	-1.90802
0.18964	0.8513	-1.90558
0.19	0.85	-1.90619
0.19036	0.8487	-1.90588
0.19072	0.8474	-1.90222
0.19108	0.8461	-1.90619
0.19144	0.8448	-1.90313
0.1918	0.8435	-1.90283
0.19216	0.8422	-1.90527
0.19252	0.8409	-1.90405
0.19288	0.8396	-1.901
0.19324	0.8383	-1.90497
0.1936	0.837	-1.90374
0.19396	0.8357	-1.90436
0.19432	0.8344	-1.90588
0.19468	0.8331	-1.90649
0.19504	0.8318	-1.90374
0.1954	0.8305	-1.90436
0.19576	0.8292	-1.90252
0.19612	0.8279	-1.89917
0.19648	0.8266	-1.90588
0.19684	0.8253	-1.90497
0.1972	0.824	-1.90374
0.19756	0.8227	-1.89978
0.19792	0.8214	-1.90039
0.19828	0.8201	-1.90252
0.19864	0.8188	-1.90039
0.199	0.8175	-1.89947
0.19936	0.8162	-1.89917
0.19972	0.8149	-1.89978
0.20008	0.8136	-1.901
0.20044	0.8123	-1.90374
0.2008	0.811	-1.90619
0.20116	0.8097	-1.90161
0.20152	0.8084	-1.89489
0.20188	0.8071	-1.89459
0.20224	0.8058	-1.89947
0.2026	0.8045	-1.9013
0.20296	0.8032	-1.90008
0.20332	0.8019	-1.89764
0.20368	0.8006	-1.8955
0.20404	0.7993	-1.89581
0.2044	0.798	-1.90069
0.20476	0.7967	-1.90069
0.20512	0.7954	-1.89825
0.20548	0.7941	-1.89886
0.20584	0.7928	-1.89642
0.2062	0.7915	-1.89734
0.20656	0.7902	-1.89978
0.20692	0.7889	-1.90039
0.20728	0.7876	-1.89673
0.20764	0.7863	-1.89276
0.208	0.785	-1.89947
0.20836	0.7837	-1.90039
0.20872	0.7824	-1.89703
0.20908	0.7811	-1.89398
0.20944	0.7798	-1.89184
0.2098	0.7785	-1.89245
0.21016	0.7772	-1.89581
0.21052	0.7759	-1.89428
0.21088	0.7746	-1.89154
0.21124	0.7733	-1.89642
0.2116	0.772	-1.89703
0.21196	0.7707	-1.89123
0.21232	0.7694	-1.8891
0.21268	0.7681	-1.89032
0.21304	0.7668	-1.89276
0.2134	0.7655	-1.89245
0.21376	0.7642	-1.89032
0.21412	0.7629	-1.88849
0.21448	0.7616	-1.89001
0.21484	0.7603	-1.89001
0.2152	0.759	-1.89184
0.21556	0.7577	-1.8952
0.21592	0.7564	-1.89062
0.21628	0.7551	-1.88818
0.21664	0.7538	-1.88849
0.217	0.7525	-1.88971
0.21736	0.7512	-1.89245
0.21772	0.7499	-1.89001
0.21808	0.7486	-1.88849
0.21844	0.7473	-1.88726
0.2188	0.746	-1.88757
0.21916	0.7447	-1.88116
0.21952	0.7434	-1.87994
0.21988	0.7421	-1.88238
0.22024	0.7408	-1.88696
0.2206	0.7395	-1.88787
0.22096	0.7382	-1.88849
0.22132	0.7369	-1.88818
0.22168	0.7356	-1.88635
0.22204	0.7343	-1.88513
0.2224	0.733	-1.88299
0.22276	0.7317	-1.87597
0.22312	0.7304	-1.87658
0.22348	0.7291	-1.88238
0.22384	0.7278	-1.88421
0.2242	0.7265	-1.88757
0.22456	0.7252	-1.88635
0.22492	0.7239	-1.88269
0.22528	0.7226	-1.88208
0.22564	0.7213	-1.88116
0.226	0.72	-1.88635
0.22636	0.7187	-1.88849
0.22672	0.7174	-1.88513
0.22708	0.7161	-1.87841
0.22744	0.7148	-1.88238
0.2278	0.7135	-1.88604
0.22816	0.7122	-1.88238
0.22852	0.7109	-1.87658
0.22888	0.7096	-1.87628
0.22924	0.7083	-1.88055
0.2296	0.707	-1.88482
0.22996	0.7057	-1.88543
0.23032	0.7044	-1.88543
0.23068	0.7031	-1.88452
0.23104	0.7018	-1.8836
0.2314	0.7005	-1.88574
0.23176	0.6992	-1.89001
0.23212	0.6979	-1.88879
0.23248	0.6966	-1.88421
0.23284	0.6953	-1.8836
0.2332	0.694	-1.88574
0.23356	0.6927	-1.88665
0.23392	0.6914	-1.88513
0.23428	0.6901	-1.88818
0.23464	0.6888	-1.89184
0.235	0.6875	-1.89032
0.23536	0.6862	-1.88818
0.23572	0.6849	-1.88604
0.23608	0.6836	-1.88849
0.23644	0.6823	-1.88696
0.2368	0.681	-1.8833
0.23716	0.6797	-1.8891
0.23752	0.6784	-1.89428
0.23788	0.6771	-1.89367
0.23824	0.6758	-1.89154
0.2386	0.6745	-1.89062
0.23896	0.6732	-1.88879
0.23932	0.6719	-1.88665
0.23968	0.6706	-1.88971
0.24004	0.6693	-1.88879
0.2404	0.668	-1.88269
0.24076	0.6667	-1.88452
0.24112	0.6654	-1.88482
0.24148	0.6641	-1.88269
0.24184	0.6628	-1.88421
0.2422	0.6615	-1.88818
0.24256	0.6602	-1.89306
0.24292	0.6589	-1.8894
0.24328	0.6576	-1.88452
0.24364	0.6563	-1.88696
0.244	0.655	-1.8891
0.24436	0.6537	-1.88726
0.24472	0.6524	-1.88452
0.24508	0.6511	-1.87872
0.24544	0.6498	-1.88055
0.2458	0.6485	-1.88055
0.24616	0.6472	-1.88177
0.24652	0.6459	-1.88391
0.24688	0.6446	-1.88604
0.24724	0.6433	-1.88971
0.2476	0.642	-1.89062
0.24796	0.6407	-1.88574
0.24832	0.6394	-1.88391
0.24868	0.6381	-1.88726
0.24904	0.6368	-1.88726
0.2494	0.6355	-1.88574
0.24976	0.6342	-1.88269
0.25012	0.6329	-1.87689
0.25048	0.6316	-1.87017
0.25084	0.6303	-1.8601
0.2512	0.629	-1.85064
0.25156	0.6277	-1.84027
0.25192	0.6264	-1.82897
0.25228	0.6251	-1.81921
0.25264	0.6238	-1.80792
0.253	0.6225	-1.79632
0.25336	0.6212	-1.78594
0.25372	0.6199	-1.77587
0.25408	0.6186	-1.76519
0.25444	0.6173	-1.7539
0.2548	0.616	-1.74322
0.25516	0.6147	-1.73162
0.25552	0.6134	-1.72185
0.25588	0.6121	-1.71148
0.25624	0.6108	-1.69958
0.2566	0.6095	-1.68828
0.25696	0.6082	-1.67791
0.25732	0.6069	-1.66692
0.25768	0.6056	-1.65593
0.25804	0.6043	-1.64403
0.2584	0.603	-1.63396
0.25876	0.6017	-1.62358
0.25912	0.6004	-1.61229
0.25948	0.5991	-1.60161
0.25984	0.5978	-1.59032
0.2602	0.5965	-1.57933
0.26056	0.5952	-1.56804
0.26092	0.5939	-1.55736
0.26128	0.5926	-1.54668
0.26164	0.5913	-1.53356
0.262	0.59	-1.52226
0.26236	0.5887	-1.51189
0.26272	0.5874	-1.50121
0.26308	0.5861	-1.48991
0.26344	0.5848	-1.47862
0.2638	0.5835	-1.46672
0.26416	0.5822	-1.45512
0.26452	0.5809	-1.44292
0.26488	0.5796	-1.43193
0.26524	0.5783	-1.42094
0.2656	0.577	-1.40965
0.26596	0.5757	-1.39805
0.26632	0.5744	-1.38676
0.26668	0.5731	-1.37608
0.26704	0.5718	-1.36479
0.2674	0.5705	-1.35411
0.26776	0.5692	-1.34312
0.26812	0.5679	-1.33183
0.26848	0.5666	-1.32023
0.26884	0.5653	-1.30772
0.2692	0.564	-1.29704
0.26956	0.5627	-1.28666
0.26992	0.5614	-1.27537
0.27028	0.5601	-1.26347
0.27064	0.5588	-1.25278
0.271	0.5575	-1.24241
0.27136	0.5562	-1.23051
0.27172	0.5549	-1.22013
0.27208	0.5536	-1.20914
0.27244	0.5523	-1.19724
0.2728	0.551	-1.18625
0.27316	0.5497	-1.17496
0.27352	0.5484	-1.16276
0.27388	0.5471	-1.15146
0.27424	0.5458	-1.14109
0.2746	0.5445	-1.12918
0.27496	0.5432	-1.11728
0.27532	0.5419	-1.10599
0.27568	0.5406	-1.095
0.27604	0.5393	-1.08493
0.2764	0.538	-1.07364
0.27676	0.5367	-1.06204
0.27712	0.5354	-1.05075
0.27748	0.5341	-1.03946
0.27784	0.5328	-1.02725
0.2782	0.5315	-1.01596
0.27856	0.5302	-1.00528
0.27892	0.5289	-0.993988
0.27928	0.5276	-0.982696
0.27964	0.5263	-0.972015
0.28	0.525	-0.960723
0.28036	0.5237	-0.94882
0.28072	0.5224	-0.936003
0.28108	0.5211	-0.924711
0.28144	0.5198	-0.913114
0.2818	0.5185	-0.902737
0.28216	0.5172	-0.890225
0.28252	0.5159	-0.879543
0.28288	0.5146	-0.866421
0.28324	0.5133	-0.854213
0.2836	0.512	-0.841395
0.28396	0.5107	-0.830103
0.28432	0.5094	-0.818812
0.28468	0.5081	-0.806909
0.28504	0.5068	-0.794702
0.2854	0.5055	-0.783105
0.28576	0.5042	-0.772118
0.28612	0.5029	-0.759606
0.28648	0.5016	-0.746788
0.28684	0.5003	-0.734275
0.2872	0.499	-0.721458
0.28756	0.4977	-0.710776
0.28792	0.4964	-0.699484
0.28828	0.4951	-0.687582
0.28864	0.4938	-0.67568
0.289	0.4925	-0.662862
0.28936	0.4912	-0.651265
0.28972	0.4899	-0.638142
0.29008	0.4886	-0.626545
0.29044	0.4873	-0.614643
0.2908	0.486	-0.60213
0.29116	0.4847	-0.589923
0.29152	0.4834	-0.578326
0.29188	0.4821	-0.566729
0.29224	0.4808	-0.554216
0.2926	0.4795	-0.540788
0.29296	0.4782	-0.528886
0.29332	0.4769	-0.517289
0.29368	0.4756	-0.506302
0.29404	0.4743	-0.492569
0.2944	0.473	-0.479446
0.29476	0.4717	-0.468764
0.29512	0.4704	-0.456557
0.29548	0.4691	-0.442824
0.29584	0.4678	-0.431227
0.2962	0.4665	-0.419324
0.29656	0.4652	-0.405896
0.29692	0.4639	-0.393994
0.29728	0.4626	-0.382092
0.29764	0.4613	-0.368969
0.298	0.46	-0.354625
0.29836	0.4587	-0.343028
0.29872	0.4574	-0.329905
0.29908	0.4561	-0.317392
0.29944	0.4548	-0.30488
0.2998	0.4535	-0.291452
0.30016	0.4522	-0.278024
0.30052	0.4509	-0.264901
0.30088	0.4496	-0.251473
0.30124	0.4483	-0.240486
0.3016	0.447	-0.227363
0.30196	0.4457	-0.216376
0.30232	0.4444	-0.204474
0.30268	0.4431	-0.191351
